subject_id,image_name_1,image_name_2,image_name_3,source_name,ra,dec,#size
370,ILTJ142442.17+342141.6_I.png,ILTJ142442.17+342141.6_Ip.png,ILTJ142442.17+342141.6_S.png,ILTJ142442.17+342141.6,216.175727,34.361559,30.000000
371,ILTJ142445.36+333055.9_I.png,ILTJ142445.36+333055.9_Ip.png,ILTJ142445.36+333055.9_S.png,ILTJ142445.36+333055.9,216.188984,33.515530,30.000000
369,ILTJ142446.30+345247.3_I.png,ILTJ142446.30+345247.3_Ip.png,ILTJ142446.30+345247.3_S.png,ILTJ142446.30+345247.3,216.192911,34.879830,40.000000
368,ILTJ142456.37+352840.8_I.png,ILTJ142456.37+352840.8_Ip.png,ILTJ142456.37+352840.8_S.png,ILTJ142456.37+352840.8,216.242421,35.479438,90.000000
366,ILTJ142502.82+353421.1_I.png,ILTJ142502.82+353421.1_Ip.png,ILTJ142502.82+353421.1_S.png,ILTJ142502.82+353421.1,216.261756,35.572538,30.000000
364,ILTJ142512.41+350539.7_I.png,ILTJ142512.41+350539.7_Ip.png,ILTJ142512.41+350539.7_S.png,ILTJ142512.41+350539.7,216.301698,35.094369,40.000000
367,ILTJ142512.83+330451.4_I.png,ILTJ142512.83+330451.4_Ip.png,ILTJ142512.83+330451.4_S.png,ILTJ142512.83+330451.4,216.307286,33.075995,50.000000
363,ILTJ142516.53+342221.4_I.png,ILTJ142516.53+342221.4_Ip.png,ILTJ142516.53+342221.4_S.png,ILTJ142516.53+342221.4,216.318870,34.372610,50.000000
361,ILTJ142518.08+354239.6_I.png,ILTJ142518.08+354239.6_Ip.png,ILTJ142518.08+354239.6_S.png,ILTJ142518.08+354239.6,216.325348,35.711011,30.000000
365,ILTJ142520.25+322855.2_I.png,ILTJ142520.25+322855.2_Ip.png,ILTJ142520.25+322855.2_S.png,ILTJ142520.25+322855.2,216.334376,32.482012,30.000000
359,ILTJ142523.99+353717.6_I.png,ILTJ142523.99+353717.6_Ip.png,ILTJ142523.99+353717.6_S.png,ILTJ142523.99+353717.6,216.349974,35.621572,30.000000
362,ILTJ142526.45+331232.7_I.png,ILTJ142526.45+331232.7_Ip.png,ILTJ142526.45+331232.7_S.png,ILTJ142526.45+331232.7,216.360195,33.209101,30.000000
360,ILTJ142533.13+323559.4_I.png,ILTJ142533.13+323559.4_Ip.png,ILTJ142533.13+323559.4_S.png,ILTJ142533.13+323559.4,216.388031,32.599855,40.000000
358,ILTJ142537.12+344008.2_I.png,ILTJ142537.12+344008.2_Ip.png,ILTJ142537.12+344008.2_S.png,ILTJ142537.12+344008.2,216.404673,34.668961,40.000000
357,ILTJ142537.81+344908.3_I.png,ILTJ142537.81+344908.3_Ip.png,ILTJ142537.81+344908.3_S.png,ILTJ142537.81+344908.3,216.407543,34.818980,30.000000
355,ILTJ142541.37+345826.9_I.png,ILTJ142541.37+345826.9_Ip.png,ILTJ142541.37+345826.9_S.png,ILTJ142541.37+345826.9,216.422364,34.974156,70.000000
353,ILTJ142543.09+353055.0_I.png,ILTJ142543.09+353055.0_Ip.png,ILTJ142543.09+353055.0_S.png,ILTJ142543.09+353055.0,216.429532,35.515286,30.000000
356,ILTJ142548.49+333441.2_I.png,ILTJ142548.49+333441.2_Ip.png,ILTJ142548.49+333441.2_S.png,ILTJ142548.49+333441.2,216.452026,33.578112,40.000000
352,ILTJ142549.14+341358.8_I.png,ILTJ142549.14+341358.8_Ip.png,ILTJ142549.14+341358.8_S.png,ILTJ142549.14+341358.8,216.454736,34.233008,40.000000
354,ILTJ142553.98+323006.2_I.png,ILTJ142553.98+323006.2_Ip.png,ILTJ142553.98+323006.2_S.png,ILTJ142553.98+323006.2,216.474920,32.501748,30.000000
350,ILTJ142554.85+350807.1_I.png,ILTJ142554.85+350807.1_Ip.png,ILTJ142554.85+350807.1_S.png,ILTJ142554.85+350807.1,216.478532,35.135310,30.000000
349,ILTJ142557.93+351258.3_I.png,ILTJ142557.93+351258.3_Ip.png,ILTJ142557.93+351258.3_S.png,ILTJ142557.93+351258.3,216.491363,35.216211,30.000000
348,ILTJ142602.09+343106.3_I.png,ILTJ142602.09+343106.3_Ip.png,ILTJ142602.09+343106.3_S.png,ILTJ142602.09+343106.3,216.508700,34.518433,30.000000
351,ILTJ142603.46+330951.6_I.png,ILTJ142603.46+330951.6_Ip.png,ILTJ142603.46+330951.6_S.png,ILTJ142603.46+330951.6,216.514435,33.164336,30.000000
342,ILTJ142604.88+354556.0_I.png,ILTJ142604.88+354556.0_Ip.png,ILTJ142604.88+354556.0_S.png,ILTJ142604.88+354556.0,216.520326,35.765573,50.000000
347,ILTJ142609.26+342122.9_I.png,ILTJ142609.26+342122.9_Ip.png,ILTJ142609.26+342122.9_S.png,ILTJ142609.26+342122.9,216.538598,34.356361,30.000000
345,ILTJ142610.44+333101.9_I.png,ILTJ142610.44+333101.9_Ip.png,ILTJ142610.44+333101.9_S.png,ILTJ142610.44+333101.9,216.543497,33.517208,90.000000
343,ILTJ142610.79+341737.7_I.png,ILTJ142610.79+341737.7_Ip.png,ILTJ142610.79+341737.7_S.png,ILTJ142610.79+341737.7,216.544966,34.293829,30.000000
344,ILTJ142610.85+333937.4_I.png,ILTJ142610.85+333937.4_Ip.png,ILTJ142610.85+333937.4_S.png,ILTJ142610.85+333937.4,216.545222,33.660415,50.000000
341,ILTJ142612.18+353952.1_I.png,ILTJ142612.18+353952.1_Ip.png,ILTJ142612.18+353952.1_S.png,ILTJ142612.18+353952.1,216.550750,35.664493,30.000000
346,ILTJ142615.56+323820.1_I.png,ILTJ142615.56+323820.1_Ip.png,ILTJ142615.56+323820.1_S.png,ILTJ142615.56+323820.1,216.564829,32.638916,50.000000
340,ILTJ142619.86+332005.5_I.png,ILTJ142619.86+332005.5_Ip.png,ILTJ142619.86+332005.5_S.png,ILTJ142619.86+332005.5,216.582730,33.334861,50.000000
331,ILTJ142620.64+353709.7_I.png,ILTJ142620.64+353709.7_Ip.png,ILTJ142620.64+353709.7_S.png,ILTJ142620.64+353709.7,216.585999,35.619366,30.000000
338,ILTJ142620.73+335117.4_I.png,ILTJ142620.73+335117.4_Ip.png,ILTJ142620.73+335117.4_S.png,ILTJ142620.73+335117.4,216.586372,33.854848,40.000000
333,ILTJ142621.00+344014.5_I.png,ILTJ142621.00+344014.5_Ip.png,ILTJ142621.00+344014.5_S.png,ILTJ142621.00+344014.5,216.587480,34.670709,90.000000
337,ILTJ142621.92+340923.8_I.png,ILTJ142621.92+340923.8_Ip.png,ILTJ142621.92+340923.8_S.png,ILTJ142621.92+340923.8,216.591354,34.156627,30.000000
334,ILTJ142624.00+342757.6_I.png,ILTJ142624.00+342757.6_Ip.png,ILTJ142624.00+342757.6_S.png,ILTJ142624.00+342757.6,216.600006,34.466011,40.000000
339,ILTJ142624.13+323647.0_I.png,ILTJ142624.13+323647.0_Ip.png,ILTJ142624.13+323647.0_S.png,ILTJ142624.13+323647.0,216.600561,32.613069,30.000000
336,ILTJ142625.06+333147.8_I.png,ILTJ142625.06+333147.8_Ip.png,ILTJ142625.06+333147.8_S.png,ILTJ142625.06+333147.8,216.604399,33.529968,30.000000
332,ILTJ142628.94+332006.1_I.png,ILTJ142628.94+332006.1_Ip.png,ILTJ142628.94+332006.1_S.png,ILTJ142628.94+332006.1,216.620564,33.335053,50.000000
327,ILTJ142629.11+355003.1_I.png,ILTJ142629.11+355003.1_Ip.png,ILTJ142629.11+355003.1_S.png,ILTJ142629.11+355003.1,216.616947,35.829771,60.000000
335,ILTJ142629.26+323533.8_I.png,ILTJ142629.26+323533.8_Ip.png,ILTJ142629.26+323533.8_S.png,ILTJ142629.26+323533.8,216.621924,32.592724,40.000000
330,ILTJ142633.63+333213.7_I.png,ILTJ142633.63+333213.7_Ip.png,ILTJ142633.63+333213.7_S.png,ILTJ142633.63+333213.7,216.640123,33.537148,40.000000
326,ILTJ142636.65+350452.3_I.png,ILTJ142636.65+350452.3_Ip.png,ILTJ142636.65+350452.3_S.png,ILTJ142636.65+350452.3,216.652693,35.081194,40.000000
329,ILTJ142637.17+333245.9_I.png,ILTJ142637.17+333245.9_Ip.png,ILTJ142637.17+333245.9_S.png,ILTJ142637.17+333245.9,216.647542,33.540262,60.000000
328,ILTJ142638.98+331842.6_I.png,ILTJ142638.98+331842.6_Ip.png,ILTJ142638.98+331842.6_S.png,ILTJ142638.98+331842.6,216.662405,33.311845,30.000000
325,ILTJ142639.15+351024.5_I.png,ILTJ142639.15+351024.5_Ip.png,ILTJ142639.15+351024.5_S.png,ILTJ142639.15+351024.5,216.663124,35.173485,40.000000
324,ILTJ142639.45+344318.6_I.png,ILTJ142639.45+344318.6_Ip.png,ILTJ142639.45+344318.6_S.png,ILTJ142639.45+344318.6,216.664387,34.721857,60.000000
323,ILTJ142639.89+350241.4_I.png,ILTJ142639.89+350241.4_Ip.png,ILTJ142639.89+350241.4_S.png,ILTJ142639.89+350241.4,216.666193,35.044839,50.000000
322,ILTJ142645.24+335733.2_I.png,ILTJ142645.24+335733.2_Ip.png,ILTJ142645.24+335733.2_S.png,ILTJ142645.24+335733.2,216.688508,33.959229,30.000000
320,ILTJ142648.02+345851.9_I.png,ILTJ142648.02+345851.9_Ip.png,ILTJ142648.02+345851.9_S.png,ILTJ142648.02+345851.9,216.700102,34.981103,40.000000
319,ILTJ142649.45+352233.2_I.png,ILTJ142649.45+352233.2_Ip.png,ILTJ142649.45+352233.2_S.png,ILTJ142649.45+352233.2,216.706046,35.375889,70.000000
321,ILTJ142651.11+322222.8_I.png,ILTJ142651.11+322222.8_Ip.png,ILTJ142651.11+322222.8_S.png,ILTJ142651.11+322222.8,216.712979,32.373014,90.000000
311,ILTJ142656.49+352231.5_I.png,ILTJ142656.49+352231.5_Ip.png,ILTJ142656.49+352231.5_S.png,ILTJ142656.49+352231.5,216.735387,35.375429,80.000000
314,ILTJ142658.33+351852.2_I.png,ILTJ142658.33+351852.2_Ip.png,ILTJ142658.33+351852.2_S.png,ILTJ142658.33+351852.2,216.743034,35.314515,40.000000
316,ILTJ142658.65+351024.5_I.png,ILTJ142658.65+351024.5_Ip.png,ILTJ142658.65+351024.5_S.png,ILTJ142658.65+351024.5,216.744373,35.173496,30.000000
312,ILTJ142659.31+351948.1_I.png,ILTJ142659.31+351948.1_Ip.png,ILTJ142659.31+351948.1_S.png,ILTJ142659.31+351948.1,216.747121,35.330044,50.000000
315,ILTJ142659.73+342841.5_I.png,ILTJ142659.73+342841.5_Ip.png,ILTJ142659.73+342841.5_S.png,ILTJ142659.73+342841.5,216.748886,34.478216,40.000000
313,ILTJ142700.17+341200.7_I.png,ILTJ142700.17+341200.7_Ip.png,ILTJ142700.17+341200.7_S.png,ILTJ142700.17+341200.7,216.750716,34.200206,90.000000
318,ILTJ142700.75+331944.4_I.png,ILTJ142700.75+331944.4_Ip.png,ILTJ142700.75+331944.4_S.png,ILTJ142700.75+331944.4,216.753145,33.329017,30.000000
317,ILTJ142701.85+331223.6_I.png,ILTJ142701.85+331223.6_Ip.png,ILTJ142701.85+331223.6_S.png,ILTJ142701.85+331223.6,216.757715,33.206567,40.000000
309,ILTJ142702.24+345906.5_I.png,ILTJ142702.24+345906.5_Ip.png,ILTJ142702.24+345906.5_S.png,ILTJ142702.24+345906.5,216.759342,34.985146,60.000000
308,ILTJ142702.40+351110.2_I.png,ILTJ142702.40+351110.2_Ip.png,ILTJ142702.40+351110.2_S.png,ILTJ142702.40+351110.2,216.759993,35.186193,30.000000
310,ILTJ142710.17+324759.4_I.png,ILTJ142710.17+324759.4_Ip.png,ILTJ142710.17+324759.4_S.png,ILTJ142710.17+324759.4,216.792367,32.799852,30.000000
307,ILTJ142711.96+324724.8_I.png,ILTJ142711.96+324724.8_Ip.png,ILTJ142711.96+324724.8_S.png,ILTJ142711.96+324724.8,216.795855,32.795209,50.000000
306,ILTJ142712.82+334518.8_I.png,ILTJ142712.82+334518.8_Ip.png,ILTJ142712.82+334518.8_S.png,ILTJ142712.82+334518.8,216.803411,33.755239,40.000000
305,ILTJ142714.63+324158.2_I.png,ILTJ142714.63+324158.2_Ip.png,ILTJ142714.63+324158.2_S.png,ILTJ142714.63+324158.2,216.810955,32.699509,60.000000
302,ILTJ142715.14+352832.1_I.png,ILTJ142715.14+352832.1_Ip.png,ILTJ142715.14+352832.1_S.png,ILTJ142715.14+352832.1,216.813092,35.475610,30.000000
304,ILTJ142716.03+331409.7_I.png,ILTJ142716.03+331409.7_Ip.png,ILTJ142716.03+331409.7_S.png,ILTJ142716.03+331409.7,216.816778,33.236031,50.000000
303,ILTJ142717.58+331222.6_I.png,ILTJ142717.58+331222.6_Ip.png,ILTJ142717.58+331222.6_S.png,ILTJ142717.58+331222.6,216.823240,33.206297,30.000000
300,ILTJ142722.95+341816.5_I.png,ILTJ142722.95+341816.5_Ip.png,ILTJ142722.95+341816.5_S.png,ILTJ142722.95+341816.5,216.845631,34.304593,30.000000
301,ILTJ142724.95+332247.8_I.png,ILTJ142724.95+332247.8_Ip.png,ILTJ142724.95+332247.8_S.png,ILTJ142724.95+332247.8,216.853973,33.379965,30.000000
299,ILTJ142730.51+334629.6_I.png,ILTJ142730.51+334629.6_Ip.png,ILTJ142730.51+334629.6_S.png,ILTJ142730.51+334629.6,216.877105,33.774893,30.000000
298,ILTJ142731.14+334913.6_I.png,ILTJ142731.14+334913.6_Ip.png,ILTJ142731.14+334913.6_S.png,ILTJ142731.14+334913.6,216.879742,33.820464,30.000000
294,ILTJ142736.54+351559.8_I.png,ILTJ142736.54+351559.8_Ip.png,ILTJ142736.54+351559.8_S.png,ILTJ142736.54+351559.8,216.902253,35.266627,40.000000
293,ILTJ142738.02+355056.6_I.png,ILTJ142738.02+355056.6_Ip.png,ILTJ142738.02+355056.6_S.png,ILTJ142738.02+355056.6,216.908417,35.849077,40.000000
297,ILTJ142739.14+330750.3_I.png,ILTJ142739.14+330750.3_Ip.png,ILTJ142739.14+330750.3_S.png,ILTJ142739.14+330750.3,216.913068,33.130653,30.000000
295,ILTJ142741.56+333534.3_I.png,ILTJ142741.56+333534.3_Ip.png,ILTJ142741.56+333534.3_S.png,ILTJ142741.56+333534.3,216.923180,33.592880,30.000000
296,ILTJ142741.57+325940.8_I.png,ILTJ142741.57+325940.8_Ip.png,ILTJ142741.57+325940.8_S.png,ILTJ142741.57+325940.8,216.923207,32.994679,30.000000
292,ILTJ142747.91+332153.1_I.png,ILTJ142747.91+332153.1_Ip.png,ILTJ142747.91+332153.1_S.png,ILTJ142747.91+332153.1,216.949633,33.364762,40.000000
291,ILTJ142748.59+334841.1_I.png,ILTJ142748.59+334841.1_Ip.png,ILTJ142748.59+334841.1_S.png,ILTJ142748.59+334841.1,216.952461,33.811435,30.000000
290,ILTJ142752.43+333405.8_I.png,ILTJ142752.43+333405.8_Ip.png,ILTJ142752.43+333405.8_S.png,ILTJ142752.43+333405.8,216.968468,33.568287,40.000000
288,ILTJ142753.39+344625.5_I.png,ILTJ142753.39+344625.5_Ip.png,ILTJ142753.39+344625.5_S.png,ILTJ142753.39+344625.5,216.972467,34.773771,30.000000
289,ILTJ142753.74+341205.6_I.png,ILTJ142753.74+341205.6_Ip.png,ILTJ142753.74+341205.6_S.png,ILTJ142753.74+341205.6,216.973929,34.201567,40.000000
286,ILTJ142755.05+340837.7_I.png,ILTJ142755.05+340837.7_Ip.png,ILTJ142755.05+340837.7_S.png,ILTJ142755.05+340837.7,216.979377,34.143825,50.000000
287,ILTJ142757.93+324553.4_I.png,ILTJ142757.93+324553.4_Ip.png,ILTJ142757.93+324553.4_S.png,ILTJ142757.93+324553.4,216.991378,32.764858,40.000000
284,ILTJ142758.42+342557.2_I.png,ILTJ142758.42+342557.2_Ip.png,ILTJ142758.42+342557.2_S.png,ILTJ142758.42+342557.2,216.993409,34.432576,30.000000
282,ILTJ142759.18+345416.7_I.png,ILTJ142759.18+345416.7_Ip.png,ILTJ142759.18+345416.7_S.png,ILTJ142759.18+345416.7,216.996589,34.904652,70.000000
283,ILTJ142759.23+341442.8_I.png,ILTJ142759.23+341442.8_Ip.png,ILTJ142759.23+341442.8_S.png,ILTJ142759.23+341442.8,216.996787,34.245248,40.000000
285,ILTJ142759.69+324739.1_I.png,ILTJ142759.69+324739.1_Ip.png,ILTJ142759.69+324739.1_S.png,ILTJ142759.69+324739.1,216.998722,32.794215,90.000000
281,ILTJ142800.08+345512.4_I.png,ILTJ142800.08+345512.4_Ip.png,ILTJ142800.08+345512.4_S.png,ILTJ142800.08+345512.4,217.000353,34.920126,90.000000
280,ILTJ142805.66+343241.5_I.png,ILTJ142805.66+343241.5_Ip.png,ILTJ142805.66+343241.5_S.png,ILTJ142805.66+343241.5,217.023586,34.544864,30.000000
278,ILTJ142810.98+344146.6_I.png,ILTJ142810.98+344146.6_Ip.png,ILTJ142810.98+344146.6_S.png,ILTJ142810.98+344146.6,217.045741,34.696277,40.000000
279,ILTJ142813.66+334212.5_I.png,ILTJ142813.66+334212.5_Ip.png,ILTJ142813.66+334212.5_S.png,ILTJ142813.66+334212.5,217.056924,33.703496,30.000000
276,ILTJ142814.71+352016.8_I.png,ILTJ142814.71+352016.8_Ip.png,ILTJ142814.71+352016.8_S.png,ILTJ142814.71+352016.8,217.061303,35.338015,30.000000
277,ILTJ142815.49+343612.4_I.png,ILTJ142815.49+343612.4_Ip.png,ILTJ142815.49+343612.4_S.png,ILTJ142815.49+343612.4,217.064540,34.603454,30.000000
275,ILTJ142817.28+343200.7_I.png,ILTJ142817.28+343200.7_Ip.png,ILTJ142817.28+343200.7_S.png,ILTJ142817.28+343200.7,217.072019,34.533527,30.000000
274,ILTJ142821.86+325959.3_I.png,ILTJ142821.86+325959.3_Ip.png,ILTJ142821.86+325959.3_S.png,ILTJ142821.86+325959.3,217.091076,32.999826,30.000000
272,ILTJ142822.39+344638.8_I.png,ILTJ142822.39+344638.8_Ip.png,ILTJ142822.39+344638.8_S.png,ILTJ142822.39+344638.8,217.093311,34.777468,40.000000
271,ILTJ142823.32+353029.5_I.png,ILTJ142823.32+353029.5_Ip.png,ILTJ142823.32+353029.5_S.png,ILTJ142823.32+353029.5,217.097153,35.508204,30.000000
273,ILTJ142824.85+322339.6_I.png,ILTJ142824.85+322339.6_Ip.png,ILTJ142824.85+322339.6_S.png,ILTJ142824.85+322339.6,217.103550,32.394343,30.000000
270,ILTJ142826.21+344543.9_I.png,ILTJ142826.21+344543.9_Ip.png,ILTJ142826.21+344543.9_S.png,ILTJ142826.21+344543.9,217.109226,34.762218,30.000000
269,ILTJ142826.50+342921.5_I.png,ILTJ142826.50+342921.5_Ip.png,ILTJ142826.50+342921.5_S.png,ILTJ142826.50+342921.5,217.110400,34.489322,50.000000
267,ILTJ142826.68+354038.4_I.png,ILTJ142826.68+354038.4_Ip.png,ILTJ142826.68+354038.4_S.png,ILTJ142826.68+354038.4,217.111146,35.677338,40.000000
265,ILTJ142828.89+351314.3_I.png,ILTJ142828.89+351314.3_Ip.png,ILTJ142828.89+351314.3_S.png,ILTJ142828.89+351314.3,217.120364,35.220652,30.000000
263,ILTJ142830.33+352433.3_I.png,ILTJ142830.33+352433.3_Ip.png,ILTJ142830.33+352433.3_S.png,ILTJ142830.33+352433.3,217.133955,35.420478,80.000000
268,ILTJ142831.10+330907.5_I.png,ILTJ142831.10+330907.5_Ip.png,ILTJ142831.10+330907.5_S.png,ILTJ142831.10+330907.5,217.129581,33.152097,30.000000
266,ILTJ142832.61+330523.7_I.png,ILTJ142832.61+330523.7_Ip.png,ILTJ142832.61+330523.7_S.png,ILTJ142832.61+330523.7,217.135867,33.089924,30.000000
261,ILTJ142833.24+352547.2_I.png,ILTJ142833.24+352547.2_Ip.png,ILTJ142833.24+352547.2_S.png,ILTJ142833.24+352547.2,217.138483,35.429793,40.000000
264,ILTJ142835.39+330533.8_I.png,ILTJ142835.39+330533.8_Ip.png,ILTJ142835.39+330533.8_S.png,ILTJ142835.39+330533.8,217.141763,33.091802,50.000000
262,ILTJ142836.44+331227.3_I.png,ILTJ142836.44+331227.3_Ip.png,ILTJ142836.44+331227.3_S.png,ILTJ142836.44+331227.3,217.151854,33.207583,60.000000
260,ILTJ142837.12+345030.6_I.png,ILTJ142837.12+345030.6_Ip.png,ILTJ142837.12+345030.6_S.png,ILTJ142837.12+345030.6,217.154659,34.841837,80.000000
257,ILTJ142842.36+342509.3_I.png,ILTJ142842.36+342509.3_Ip.png,ILTJ142842.36+342509.3_S.png,ILTJ142842.36+342509.3,217.176501,34.419265,90.000000
254,ILTJ142844.97+352540.3_I.png,ILTJ142844.97+352540.3_Ip.png,ILTJ142844.97+352540.3_S.png,ILTJ142844.97+352540.3,217.187357,35.427887,30.000000
258,ILTJ142845.20+330643.2_I.png,ILTJ142845.20+330643.2_Ip.png,ILTJ142845.20+330643.2_S.png,ILTJ142845.20+330643.2,217.188327,33.112009,30.000000
259,ILTJ142845.32+325547.0_I.png,ILTJ142845.32+325547.0_Ip.png,ILTJ142845.32+325547.0_S.png,ILTJ142845.32+325547.0,217.188832,32.929741,30.000000
256,ILTJ142847.67+334104.4_I.png,ILTJ142847.67+334104.4_Ip.png,ILTJ142847.67+334104.4_S.png,ILTJ142847.67+334104.4,217.198638,33.684574,50.000000
255,ILTJ142848.73+323822.8_I.png,ILTJ142848.73+323822.8_Ip.png,ILTJ142848.73+323822.8_S.png,ILTJ142848.73+323822.8,217.203047,32.639691,80.000000
253,ILTJ142850.83+344256.6_I.png,ILTJ142850.83+344256.6_Ip.png,ILTJ142850.83+344256.6_S.png,ILTJ142850.83+344256.6,217.211803,34.715724,30.000000
252,ILTJ142855.65+325419.9_I.png,ILTJ142855.65+325419.9_Ip.png,ILTJ142855.65+325419.9_S.png,ILTJ142855.65+325419.9,217.231855,32.905554,50.000000
250,ILTJ142900.28+353705.7_I.png,ILTJ142900.28+353705.7_Ip.png,ILTJ142900.28+353705.7_S.png,ILTJ142900.28+353705.7,217.251176,35.618268,40.000000
